0.0868,0.0770987
0.0868,0.0990056
0.0893,0.120042
0.0718,0.138633
0.0418,0.153244
-0.0032,0.162042
-0.0257,0.165167
-0.0132,0.16417
0.0218,0.160806
0.0418,0.155246
0.0818,0.14934
0.0718,0.141378
0.0093,0.12837
-0.0657,0.108537
-0.0907,0.0835916
-0.113,0.0538535
-0.113,0.0209368
-0.103,-0.0136645
-0.0857,-0.0483724
-0.0557,-0.0811637
-0.0357,-0.111115
-0.0232,-0.137509
-0.0256,-0.160348
0.0019,-0.177527
0.0169,-0.188838
0.0319,-0.193819
0.0244,-0.193469
0.0219,-0.187865
0.0119,-0.177811
-0.0105,-0.164656
-0.0155,-0.148389
-0.0405,-0.130782
-0.088,-0.114223
-0.078,-0.0969772
-0.0579,-0.0786685
-0.0054,-0.0574337
0.0346,-0.033306
0.0896,-0.00512679
0.14,0.0273735
0.172,0.0634472
0.16,0.100359
0.147,0.13681
0.0998,0.16963
0.0548,0.197077
0.0098,0.217527
-0.0101,0.231022
0.0049,0.238954
0.0125,0.241256
0.0225,0.23838
0.045,0.231529
0.0701,0.221708
0.0951,0.209874
0.0851,0.195003
0.0702,0.177034
0.0477,0.155709
0.0203,0.130826
0.0353,0.104864
0.0404,0.0783085
0.0454,0.0519588
0.018,0.0247314
-0.0245,-0.00421354
-0.0894,-0.0364377
-0.147,-0.0722285
-0.189,-0.111117
-0.172,-0.149705
-0.157,-0.186735
-0.137,-0.220681
-0.144,-0.251847
-0.154,-0.279899
-0.159,-0.304203
-0.134,-0.322684
-0.0714,-0.332305
-0.0288,-0.332704
-0.0262,-0.325404
-0.0362,-0.311491
-0.0636,-0.292766
-0.104,-0.271274
-0.113,-0.246841
-0.0734,-0.217614
-0.106,-0.18762
-0.111,-0.156858
-0.156,-0.128527
-0.186,-0.103511
-0.221,-0.0833537
-0.183,-0.0650911
-0.108,-0.0460559
-0.0353,-0.0250134
0.0198,-0.00175479
0.0824,0.0248665
0.115,0.0539185
0.135,0.0846901
0.115,0.114568
0.0627,0.140494
0.0178,0.161079
0.0054,0.176731
0.0155,0.188202
0.0156,0.195022
0.0257,0.197747
0.0558,0.197837
0.0858,0.196117
0.148,0.195273
0.219,0.197347
0.246,0.201435
0.244,0.206383
0.231,0.21136
0.186,0.214086
0.129,0.212767
0.0842,0.20685
0.0068,0.193652
-0.0956,0.170385
-0.181,0.136386
-0.21,0.0939522
-0.21,0.0453471
-0.16,-0.00515921
-0.0725,-0.0528654
0.0151,-0.0944981
-0.0348,-0.134916
-0.112,-0.175954
-0.16,-0.216821
-0.169,-0.255466
-0.154,-0.289852
-0.134,-0.318606
-0.0841,-0.338991
-0.0239,-0.348949
-0.0213,-0.350372
-0.0587,-0.345724
-0.0785,-0.335243
-0.118,-0.320993
-0.128,-0.302742
-0.108,-0.279602
-0.053,-0.249806
0.0321,-0.211221
0.0948,-0.164259
0.14,-0.109803
0.2,-0.0474753
0.255,0.0221249
0.303,0.0979969
0.278,0.175065
0.213,0.248463
0.191,0.317336
0.261,0.384833
0.384,0.454092
0.479,0.524783
0.521,0.594426
0.542,0.661169
0.00574,0.692127
0.562,0.736859
0.432,0.768374
0.27,0.781283
0.125,0.772838
0.0675,0.745353
-0.0048,0.697851
-0.0047,0.634487
0.053,0.560624
0.141,0.48158
0.233,0.401889
0.281,0.323309
0.349,0.250094
0.486,0.189526
0.569,0.143014
0.622,0.111609
0.652,0.0956003
0.692,0.0962074
0.667,0.110149
0.522,0.12916
0.17,0.137161
-0.175,0.125976
-0.439,0.0925762
-0.624,0.0364798
-0.787,-0.0435191
-1.01,-0.152136
-1.15,-0.286525
-1.26,-0.44424
-1.34,-0.621571
-1.42,-0.815386
-1.48,-1.02108
-1.62,-1.23908
-1.78,-1.46804
-1.9,-1.70343
-1.95,-1.93803
-1.91,-2.16213
-1.87,-2.36962
-1.8,-2.55342
-1.69,-2.70615
-1.63,-2.8256
-1.62,-2.91167
-1.69,-2.96788
-1.77,-2.99628
-1.81,-2.99691
-1.84,-2.9711
-1.82,-2.91822
-1.77,-2.83818
-1.72,-2.73239
-1.69,-2.60392
-1.69,-2.45733
-1.69,-2.2965
-1.45,-2.11212
-1.1,-1.89716
-0.653,-1.64356
-0.12,-1.3426
0.325,-0.994724
0.65,-0.605648
1.01,-0.176298
1.23,0.28196
1.36,0.756413
1.43,1.23357
1.47,1.70048
1.49,2.14488
1.5,2.55594
1.51,2.92486
1.56,3.24699
1.61,3.51813
1.66,3.73579
1.72,3.89953
1.75,4.00822
1.77,4.06228
1.78,4.06283
1.76,4.01049
1.69,3.90492
1.6,3.74704
1.48,3.53763
1.34,3.27819
1.24,2.97409
1.17,2.63207
1.17,2.26287
1.18,1.87635
1.21,1.4838
1.24,1.09611
1.29,0.725164
1.33,0.38097
1.37,0.0728588
1.37,-0.193465
1.34,-0.414131
1.2,-0.592035
1.11,-0.724742
1.02,-0.812717
0.852,-0.861996
0.582,-0.882658
0.2,-0.888228
-0.14,-0.886118
-0.482,-0.885153
-0.704,-0.886925
-0.791,-0.889084
-0.771,-0.887606
-0.713,-0.879984
-0.631,-0.863801
-0.555,-0.838046
-0.532,-0.804808
-0.527,-0.765607
-0.512,-0.720904
-0.494,-0.671437
-0.461,-0.617278
-0.371,-0.55584
-0.271,-0.486076
-0.19,-0.408584
-0.0651,-0.321014
0.0227,-0.224884
0.088,-0.121965
0.111,-0.0158364
0.0736,0.0878706
-0.0311,0.181871
-0.211,0.257237
-0.438,0.305543
-0.685,0.319699
-0.785,0.302748
-0.787,0.25925
-0.787,0.191201
-0.771,0.101994
-0.741,-0.00427705
-0.746,-0.125679
-0.803,-0.261796
-0.853,-0.40976
-0.88,-0.565405
-0.879,-0.723645
-0.902,-0.881774
-0.884,-1.03407
-0.826,-1.17421
-0.718,-1.29487
-0.498,-1.38471
-0.213,-1.4335
-0.0723,-1.44268
0.111,-1.40747
0.188,-1.3317
0.256,-1.21709
0.279,-1.06849
0.259,-0.892402
0.202,-0.696561
0.13,-0.488662
0.148,-0.270887
0.158,-0.0490153
0.114,0.168387
0.0913,0.376098
0.104,0.570649
0.0395,0.743484
-0.19,0.879992
-0.287,0.979912
-0.289,1.04506
-0.232,1.07835
-0.0413,1.08907
0.132,1.08142
0.259,1.05783
0.322,1.01889
0.388,0.967758
0.435,0.906626
0.433,0.835676
0.414,0.755943
0.326,0.665259
0.267,0.565686
0.282,0.462741
0.295,0.359339
0.305,0.258218
0.318,0.162242
0.321,0.0733904
0.306,-0.00730808
0.284,-0.07888
0.27,-0.139927
0.315,-0.186244
0.4,-0.213755
0.548,-0.216674
0.616,-0.196635
0.599,-0.158053
0.379,-0.114523
0.052,-0.0788667
-0.305,-0.0615475
-0.477,-0.0606735
-0.517,-0.0724487
-0.467,-0.0920124
-0.374,-0.114927
-0.328,-0.140895
-0.343,-0.171523
-0.388,-0.207986
-0.422,-0.249677
-0.44,-0.29532
-0.469,-0.344726
-0.429,-0.393319
-0.353,-0.436868
-0.223,-0.469483
-0.168,-0.491781
-0.127,-0.502982
-0.0946,-0.502647
-0.0767,-0.491185
-0.101,-0.471211
-0.111,-0.443278
-0.0856,-0.406556
0.0397,-0.355894
0.08,-0.294749
0.0929,-0.225542
0.0757,-0.15165
0.0386,-0.0766235
0.0239,-0.00200345
0.0193,0.0705815
-0.0328,0.136559
-0.118,0.191316
-0.212,0.23124
-0.357,0.250573
-0.481,0.247108
-0.556,0.2214
-0.583,0.17569
-0.543,0.114922
-0.408,0.0475182
-0.14,-0.0136719
0.168,-0.0583897
0.491,-0.0775556
0.671,-0.0716891
0.767,-0.0420877
0.755,0.005947
0.677,0.0665512
0.473,0.128665
0.351,0.190328
0.328,0.252658
0.329,0.314886
0.347,0.376468
0.34,0.434911
0.337,0.488922
0.35,0.538147
0.391,0.583445
0.463,0.626611
0.484,0.665515
0.467,0.697682
0.407,0.71966
0.317,0.72804
0.243,0.721747
0.193,0.70095
0.143,0.665395
0.0812,0.614519
0.054,0.550514
0.0568,0.476421
0.105,0.397059
0.178,0.317177
0.215,0.238525
0.273,0.165139
0.271,0.0966803
0.171,0.0290355
-0.0658,-0.0464491
-0.29,-0.132798
-0.34,-0.223106
-0.32,-0.312232
-0.272,-0.395897
-0.242,-0.472039
-0.246,-0.540215
-0.378,-0.606412
-0.486,-0.670954
-0.575,-0.733883
-0.625,-0.793669
-0.675,-0.850173
-0.709,-0.90243
-0.724,-0.949045
-0.739,-0.989425
-0.748,-1.02281
-0.725,-1.04701
-0.658,-1.05864
-0.57,-1.055
-0.429,-1.03146
-0.337,-0.988567
-0.284,-0.927936
-0.236,-0.850594
-0.213,-0.759204
-0.23,-0.658174
-0.295,-0.553464
-0.367,-0.449795
-0.439,-0.351494
-0.452,-0.259249
-0.451,-0.174687
-0.393,-0.0963836
-0.291,-0.0221296
-0.143,0.05152
-0.0001,0.126134
0.0927,0.200503
0.168,0.274088
0.146,0.341387
0.119,0.400099
0.0789,0.447632
0.0442,0.482486
0.0595,0.506214
0.12,0.521556
0.193,0.53062
0.218,0.532451
0.246,0.528031
0.244,0.516651
0.264,0.500025
0.267,0.478258
0.289,0.453216
0.33,0.427257
0.385,0.40287
0.455,0.382831
0.531,0.369577
0.568,0.36287
0.579,0.362097
0.529,0.363868
0.419,0.363385
0.272,0.355889
0.195,0.34215
0.183,0.324519
0.2,0.304921
0.246,0.285987
0.278,0.268503
0.311,0.253709
0.334,0.242131
0.344,0.233779
0.362,0.229462
0.365,0.228745
0.335,0.229715
0.303,0.231434
0.21,0.229553
0.133,0.222842
0.0034,0.206704
-0.139,0.177896
-0.221,0.137465
-0.231,0.0888746
-0.186,0.0364939
-0.1,-0.0147911
0.0499,-0.057951
0.105,-0.0938821
0.13,-0.122282
0.141,-0.14287
0.173,-0.153914
0.174,-0.156431
0.171,-0.150839
0.147,-0.138814
0.109,-0.122261
0.0395,-0.104483
-0.1,-0.0916897
-0.215,-0.0860983
-0.277,-0.0874348
-0.315,-0.0956069
-0.324,-0.109474
-0.297,-0.12667
-0.239,-0.144216
-0.194,-0.16097
-0.066,-0.170676
0.0667,-0.169877
0.0819,-0.162364
0.0271,-0.152168
-0.0776,-0.143846
-0.205,-0.141439
-0.245,-0.142977
-0.275,-0.148713
-0.284,-0.157912
-0.219,-0.166222
-0.127,-0.170308
-0.0513,-0.168855
0.0239,-0.16023
0.0741,-0.144442
0.142,-0.119857
0.172,-0.0878533
0.195,-0.0491212
0.17,-0.00701575
0.0125,0.0291056
-0.15,0.0543449
-0.25,0.0679721
-0.292,0.070863
-0.322,0.062938
-0.337,0.0448586
-0.332,0.0181744
-0.264,-0.0124441
-0.156,-0.0421331
-0.106,-0.0708241
-0.0834,-0.0981647
-0.0782,-0.123955
-0.106,-0.149364
-0.116,-0.173444
-0.113,-0.195147
-0.0852,-0.212516
-0.045,-0.223862
0.0151,-0.226964
0.0427,-0.22238
0.0529,-0.210784
0.0355,-0.194016
0.0131,-0.173378
-0.0093,-0.150063
-0.0316,-0.125287
-0.0065,-0.0975506
0.0486,-0.0653002
0.0912,-0.0288297
0.136,0.0120021
0.251,0.0611692
0.372,0.120377
0.467,0.189345
0.562,0.268396
0.609,0.354847
0.622,0.445524
0.597,0.53618
0.462,0.617651
0.352,0.686303
0.202,0.735851
0.102,0.764846
0.055,0.773804
0.0151,0.762403
-0.0099,0.731451
-0.0098,0.683155
0.0153,0.62069
0.0279,0.545956
0.0429,0.461637
0.043,0.369643
0.068,0.273928
0.0931,0.177613
0.101,0.0827516
0.128,-0.00705194
0.163,-0.0885961
0.163,-0.161252
0.0559,-0.22963
-0.129,-0.299278
-0.162,-0.364321
-0.149,-0.42148
-0.146,-0.469846
-0.144,-0.50849
-0.146,-0.536953
-0.161,-0.555657
-0.151,-0.563401
-0.139,-0.559988
-0.104,-0.544253
-0.0763,-0.516534
0.0188,-0.473363
0.0638,-0.41681
0.0988,-0.34816
0.131,-0.268792
0.154,-0.180745
0.171,-0.0862561
0.164,0.0111665
0.121,0.106769
0.0563,0.195922
-0.111,0.269138
-0.269,0.321498
-0.374,0.351497
-0.419,0.35995
-0.376,0.351267
-0.304,0.328946
-0.179,0.298798
-0.0289,0.266361
0.104,0.235251
0.156,0.204867
0.201,0.176827
0.201,0.150294
0.176,0.124448
0.131,0.098142
0.0184,0.0670597
-0.0692,0.0307634
-0.129,-0.0102602
-0.162,-0.0547897
-0.147,-0.099678
-0.0794,-0.140416
0.0305,-0.17203
0.143,-0.191154
0.253,-0.195072
0.34,-0.182766
0.388,-0.155141
0.368,-0.116077
0.343,-0.0676951
0.323,-0.0118323
0.302,0.0493293
0.287,0.113921
0.292,0.180997
0.3,0.249106
0.305,0.316549
0.309,0.381736
0.309,0.442993
0.324,0.499785
0.342,0.551394
0.307,0.594127
0.239,0.624463
0.151,0.639231
0.0161,0.633717
-0.0965,0.606648
-0.274,0.55289
-0.322,0.477629
-0.329,0.384564
-0.289,0.279078
-0.252,0.165002
-0.177,0.0485408
-0.135,-0.067357
-0.09,-0.178605
-0.0227,-0.280187
0.0147,-0.369929
0.067,-0.444205
0.0993,-0.501528
0.0742,-0.543516
0.009,-0.57255
-0.111,-0.593086
-0.176,-0.604725
-0.211,-0.607364
-0.239,-0.6017
-0.259,-0.588377
-0.26,-0.567383
-0.252,-0.538994
-0.242,-0.503838
-0.22,-0.462068
-0.19,-0.413927
-0.143,-0.359097
-0.0981,-0.298105
-0.0733,-0.232699
-0.061,-0.164742
-0.0662,-0.0967015
-0.0539,-0.0293986
-0.0366,0.0361089
-0.0119,0.0991032
0.0554,0.161151
0.0952,0.220836
0.188,0.280773
0.262,0.340691
0.34,0.401167
0.372,0.459984
0.394,0.515957
0.381,0.566336
0.351,0.608761
0.283,0.639528
0.211,0.656346
0.155,0.658387
0.0776,0.643472
0.0374,0.612728
0.0047,0.566857
-0.0206,0.507088
-0.0483,0.434579
-0.0911,0.349979
-0.131,0.254874
-0.159,0.15165
-0.164,0.0437558
-0.145,-0.0647235
-0.0574,-0.166668
0.0273,-0.257743
0.104,-0.334389
0.199,-0.392226
0.254,-0.430365
0.299,-0.447716
0.326,-0.444444
0.323,-0.422346
0.298,-0.383912
0.182,-0.336445
0.0247,-0.286649
-0.0806,-0.236762
-0.121,-0.186922
-0.124,-0.137228
-0.094,-0.0870955
-0.0293,-0.0350532
0.0153,0.0179993
0.0325,0.0702509
-0.0603,0.114561
-0.168,0.146931
-0.263,0.164999
-0.281,0.17083
-0.254,0.166805
-0.237,0.153441
-0.252,0.129963
-0.265,0.0970233
-0.285,0.0550212
-0.296,0.00531206
-0.279,-0.0492922
-0.234,-0.105252
-0.197,-0.160474
-0.127,-0.210804
-0.06,-0.253585
0.0071,-0.286334
0.0793,-0.306608
0.139,-0.313235
0.191,-0.305454
0.213,-0.284351
0.203,-0.252165
0.177,-0.211215
0.0546,-0.168961
-0.0708,-0.129702
-0.169,-0.0958701
-0.204,-0.0669507
-0.194,-0.0417965
-0.155,-0.0190026
-0.0827,0.00381508
-0.0156,0.0275865
0.034,0.0523538
0.0736,0.0781289
0.0907,0.103934
0.0753,0.127694
0.0524,0.148072
-0.0005,0.162387
-0.0434,0.169742
-0.0588,0.170687
-0.0542,0.166171
-0.0146,0.158599
0.055,0.150957
0.135,0.145759
0.209,0.144698
0.256,0.147955
0.288,0.15562
0.27,0.16529
0.22,0.174384
0.155,0.180597
0.0641,0.180771
-0.0613,0.170869
-0.149,0.150509
-0.19,0.121029
-0.215,0.0833557
-0.191,0.0408715
-0.154,-0.0038747
-0.156,-0.0510115
-0.142,-0.0984248
-0.127,-0.144523
-0.11,-0.187717
-0.0757,-0.225617
-0.0212,-0.255448
0.0459,-0.27466
-0.0021,-0.28804
-0.085,-0.298635
-0.118,-0.305475
-0.119,-0.3075
-0.0814,-0.302632
-0.0094,-0.288314
0.0576,-0.263709
0.0772,-0.230807
0.107,-0.189622
0.124,-0.141437
0.131,-0.0878221
0.118,-0.0312553
0.0998,0.0261433
0.0743,0.0820509
-0.0087,0.131203
-0.164,0.166402
-0.245,0.187624
-0.263,0.196392
-0.248,0.194334
-0.221,0.182913
-0.192,0.163498
-0.165,0.137436
-0.148,0.105686
-0.103,0.0712435
-0.0486,0.0367056
0.0259,0.00543222
0.0804,-0.0212008
0.112,-0.0426419
0.134,-0.0582901
0.156,-0.0674015
0.171,-0.0698141
0.168,-0.0663438
0.162,-0.0575131
0.139,-0.0448379
0.101,-0.0301853
0.0433,-0.0160543
-0.0047,-0.00365398
-0.0427,0.00614352
-0.0532,0.0138108
-0.0562,0.0193945
-0.0292,0.0244662
-0.0173,0.0287232
-0.0028,0.0325295
-0.0008,0.0354491
-0.0113,0.0367746
-0.0319,0.0356849
-0.0124,0.0340687
0.0146,0.0328971
0.074,0.0347084
0.149,0.0417278
0.2,0.0541014
0.282,0.0743863
0.332,0.102027
0.414,0.139172
0.448,0.183876
0.48,0.235514
0.465,0.290682
0.412,0.345348
0.314,0.394281
0.191,0.432594
0.09,0.457892
-0.0105,0.467498
-0.056,0.462339
-0.0466,0.445036
-0.0397,0.416498
-0.0202,0.378685
-0.0233,0.332026
-0.0363,0.277314
-0.0469,0.215982
-0.0374,0.150649
-0.013,0.0841569
0.0065,0.0185182
0.0359,-0.0436121
0.0203,-0.102648
-0.0277,-0.159465
-0.0883,-0.214634
-0.129,-0.267204
-0.154,-0.316066
-0.19,-0.361377
-0.213,-0.402277
-0.236,-0.438468
-0.224,-0.467773
-0.192,-0.488251
-0.125,-0.496888
-0.0859,-0.493789
-0.0764,-0.480138
-0.057,-0.455811
-0.0476,-0.421847
-0.0381,-0.379157
-0.0387,-0.32942
-0.0493,-0.274683
-0.0674,-0.217157
-0.118,-0.160666
-0.186,-0.108832
-0.239,-0.0636207
-0.275,-0.0262849
-0.28,0.00338222
-0.263,0.0260288
-0.241,0.0420282
-0.222,0.0515714
-0.208,0.0548171
-0.201,0.0518355
-0.186,0.0435351
-0.174,0.0304939
-0.155,0.013887
-0.105,-0.00351154
-0.076,-0.0212052
-0.0191,-0.0364289
0.0128,-0.0489035
0.0722,-0.0560437
0.139,-0.0559472
0.181,-0.0486122
0.203,-0.0345576
0.187,-0.0159785
0.162,0.00560558
0.106,0.0271672
0.0732,0.0481084
-0.0649,0.0610917
-0.136,0.0664578
-0.124,0.0673119
-0.127,0.0632186
-0.105,0.0557965
-0.0678,0.0467541
-0.0134,0.0382751
0.036,0.0316156
0.0779,0.0276783
0.135,0.0283825
0.114,0.0305072
0.101,0.0338918
0.0456,0.0356607
0.0175,0.036013
0.0344,0.0368609
0.0788,0.0401589
0.146,0.0481557
0.135,0.0576918
0.122,0.0680936
0.074,0.0767486
0.0434,0.0833057
-0.0172,0.0851914
-0.0503,0.0825814
-0.0784,0.0751498
-0.0415,0.0662602
0.003,0.0575306
0.0524,0.050557
0.0943,0.0462527
0.129,0.0452654
0.176,0.0490783
0.218,0.0583218
0.252,0.073173
0.294,0.094384
0.316,0.12112
0.303,0.151083
0.265,0.181667
0.189,0.208979
0.138,0.231992
0.0604,0.247484
-0.0377,0.252221
-0.118,0.245016
-0.154,0.226978
-0.159,0.199785
-0.143,0.165486
-0.108,0.126644
-0.0937,0.0840558
-0.0768,0.0394014
-0.0773,-0.00671944
-0.0704,-0.0527031
-0.086,-0.098528
-0.0841,-0.142447
-0.0971,-0.184236
-0.115,-0.22353
-0.131,-0.259771
-0.159,-0.29324
-0.234,-0.326583
-0.28,-0.359178
-0.298,-0.389777
-0.309,-0.417734
-0.314,-0.442371
-0.322,-0.463483
-0.328,-0.480746
-0.323,-0.493375
-0.322,-0.501312
-0.312,-0.503977
-0.293,-0.50071
-0.248,-0.489826
-0.209,-0.471071
-0.112,-0.440879
-0.0199,-0.398242
0.0245,-0.345058
0.0464,-0.283172
0.0959,-0.212272
0.125,-0.134347
0.132,-0.0521013
0.107,0.0306246
0.0561,0.109654
0.0106,0.182187
-0.0275,0.245924
-0.058,0.299058
-0.104,0.338974
-0.154,0.363741
-0.195,0.372516
-0.225,0.365213
-0.241,0.342593
-0.261,0.305087
-0.262,0.254695
-0.245,0.194086
-0.188,0.127799
-0.119,0.0597669
-0.0516,-0.00664644
0.0054,-0.0687628
0.0423,-0.124912
0.0418,-0.175119
0.0587,-0.217344
0.0757,-0.250375
0.105,-0.272567
0.122,-0.283698
0.139,-0.28343
0.139,-0.272692
0.118,-0.253289
0.0899,-0.226909
0.0369,-0.196557
-0.0111,-0.16414
-0.0041,-0.128574
0.0053,-0.0905335
-0.0102,-0.0522324
-0.0482,-0.0163031
-0.0787,0.0159259
-0.104,0.0433156
-0.0998,0.066399
-0.0653,0.0865838
-0.0308,0.104322
0.0461,0.122531
0.103,0.141509
0.103,0.158916
0.0671,0.172315
0.0016,0.178923
-0.0439,0.178312
-0.0519,0.17175
-0.0349,0.160825
0.0095,0.147935
0.0765,0.135861
0.109,0.124567
0.123,0.114051
0.133,0.104673
0.14,0.0967011
0.137,0.0898894
0.129,0.0840107
0.141,0.0801259
0.125,0.0769621
0.12,0.0748062
0.0665,0.0707803
0.016,0.0638881
-0.0644,0.051431
-0.15,0.0316034
-0.185,0.00590841
-0.188,-0.0238629
-0.214,-0.0582304
-0.212,-0.0952354
-0.215,-0.13411
-0.2,-0.172872
-0.186,-0.210247
-0.176,-0.245235
-0.132,-0.274851
-0.0822,-0.297112
-0.0027,-0.308772
0.0318,-0.310486
0.0763,-0.301107
0.0684,-0.283122
0.0629,-0.257315
0.0624,-0.224426
0.062,-0.185509
0.0815,-0.140591
0.0885,-0.0912149
0.113,-0.037574
0.128,0.0189247
0.135,0.0767011
0.139,0.13428
0.116,0.18879
0.0883,0.238138
0.0379,0.279281
-0.025,0.309499
-0.128,0.324544
-0.123,0.328161
-0.131,0.320012
-0.134,0.300768
-0.155,0.27016
-0.163,0.229537
-0.173,0.179916
-0.166,0.123543
-0.152,0.0626087
-0.119,0.000208087
-0.0873,-0.0613162
-0.0528,-0.119516
-0.0082,-0.171619
0.0164,-0.216568
0.0435,-0.252726
0.0606,-0.27938
0.0576,-0.296904
0.0447,-0.305804
0.0168,-0.307315
-0.0186,-0.302764
-0.049,-0.293049
-0.0819,-0.279478
-0.115,-0.263338
-0.165,-0.246902
-0.156,-0.228451
-0.143,-0.208056
-0.0988,-0.184177
-0.0442,-0.155828
0.0229,-0.121788
0.085,-0.0817054
0.0946,-0.0382331
0.0567,0.00495898
0.0289,0.0464451
-0.014,0.0836953
-0.0394,0.115861
-0.0197,0.144256
0.0224,0.170071
0.0595,0.193507
0.0966,0.21498
0.116,0.233929
0.0984,0.24833
0.0806,0.257526
0.0577,0.260722
0.0399,0.257761
0.017,0.248179
0.0242,0.233586
0.0313,0.214675
0.041,0.192383
0.0556,0.167891
0.0728,0.142389
0.09,0.11697
0.0971,0.0921119
0.107,0.0687486
0.089,0.0460615
0.0661,0.0238644
0.0383,0.00184354
0.023,-0.0194347
0.0077,-0.0398455
0.0023,-0.0587244
-0.0155,-0.0764953
-0.0458,-0.0939102
-0.0811,-0.111586
-0.104,-0.129244
-0.114,-0.146274
-0.0945,-0.160835
-0.0648,-0.171578
-0.0177,-0.176629
0.0095,-0.176016
0.0318,-0.169543
-0.006,-0.160447
-0.0238,-0.148831
-0.0041,-0.133362
0.0156,-0.114059
0.0453,-0.0904642
0.065,-0.0631371
0.0722,-0.0331029
0.0569,-0.00230352
0.0491,0.0285201
0.0389,0.0582723
0.0536,0.0874208
0.0883,0.11677
0.108,0.145589
0.135,0.174084
0.138,0.200856
0.142,0.225429
0.13,0.246448
0.127,0.263724
0.119,0.276589
0.106,0.284383
0.0785,0.285927
0.0732,0.28197
0.0929,0.274091
0.12,0.263522
0.16,0.252023
0.185,0.240043
0.204,0.228174
0.217,0.216832
0.209,0.205405
0.201,0.193979
0.179,0.181837
0.0933,0.165115
0.0631,0.145425
0.0703,0.124741
0.0751,0.10365
0.0624,0.0818075
0.0397,0.0588918
0.002,0.0340847
-0.0257,0.00769961
-0.0434,-0.0196723
-0.0511,-0.0471865
-0.0513,-0.0739171
-0.0191,-0.0973774
-0.0093,-0.117574
0.0155,-0.133009
0.0253,-0.143697
0.0376,-0.149142
0.0349,-0.14993
0.0248,-0.146684
-0.0104,-0.141302
-0.0381,-0.134431
-0.0658,-0.126978
-0.0835,-0.119261
-0.0786,-0.110626
-0.0713,-0.101059
-0.089,-0.0920752
-0.144,-0.0864537
-0.157,-0.0831863
-0.2,-0.0843175
-0.24,-0.0905721
-0.27,-0.102048
-0.288,-0.118351
-0.285,-0.138164
-0.265,-0.159833
-0.255,-0.182837
-0.216,-0.204653
-0.166,-0.223183
-0.118,-0.236945
-0.0836,-0.245343
-0.0212,-0.245885
0.0186,-0.238557
0.0585,-0.222804
0.0733,-0.199735
0.0807,-0.170214
0.0781,-0.135571
0.0704,-0.0971877
0.0478,-0.0571815
0.0077,-0.0181599
-0.0074,0.0193754
-0.04,0.0531646
-0.0252,0.0843927
-0.0153,0.112455
-0.0054,0.137004
0.022,0.15879
0.0344,0.177184
0.0367,0.191571
0.0516,0.2025
0.0515,0.209325
0.0714,0.213151
0.0838,0.214046
0.0887,0.21196
0.104,0.207759
0.0985,0.200805
0.0934,0.191245
0.0834,0.178997
0.0658,0.163765
